date,zip,temp_c,temp_delta_c,pressure_hpa,pressure_delta_hpa,pressure_swing,precipitation_mm,pm25_ugm3,pollen_index,high_pollen,sunlight_hours,is_school_day,school_break,break_transition,is_holiday,post_dst_window,construction_local,community_event,testing_week
2025-01-02,60614,-1.1,-3.3,1017.2,-1.0,False,0.0,11.5,0.0,False,7.6,False,True,False,False,False,False,False,False
2025-01-03,60614,-2.1,-0.9,1022.2,5.1,True,0.0,5.1,8.7,False,5.2,False,True,False,False,False,False,False,False
2025-01-04,60614,-1.5,0.6,1022.4,0.2,False,0.0,2.0,0.0,False,7.4,False,True,False,False,False,False,False,False
2025-01-05,60614,2.4,3.8,1022.3,-0.1,False,0.0,4.6,0.0,False,8.7,False,False,True,False,False,False,False,False
2025-01-06,60614,-0.5,-2.9,1025.3,2.9,False,1.8,31.5,12.0,False,6.8,True,False,True,False,False,False,False,False
2025-01-07,60614,1.6,2.1,1025.7,0.4,False,0.0,2.0,3.4,False,6.1,True,False,True,False,False,False,False,False
2025-01-08,60614,-3.1,-4.8,1025.0,-0.7,False,3.9,25.5,0.0,False,8.7,True,False,False,False,False,False,False,False
2025-01-09,60614,1.4,4.5,1019.0,-5.9,True,2.0,4.1,4.4,False,5.6,True,False,False,False,False,False,False,False
2025-01-10,60614,-0.3,-1.7,1019.2,0.1,False,0.0,21.4,0.0,False,3.3,True,False,False,False,False,False,False,False
2025-01-11,60614,-1.5,-1.2,1017.5,-1.7,False,0.0,10.4,0.0,False,6.6,False,False,False,False,False,False,False,False
2025-01-12,60614,-2.8,-1.4,1020.9,3.4,False,0.6,3.3,0.4,False,5.1,False,False,False,False,False,False,False,False
2025-01-13,60614,-0.6,2.2,1019.7,-1.2,False,0.0,15.3,0.0,False,7.9,True,False,False,False,False,False,False,False
2025-01-14,60614,-1.2,-0.5,1019.1,-0.6,False,2.7,12.9,2.4,False,5.6,True,False,False,False,False,False,False,False
2025-01-15,60614,-2.0,-0.8,1015.8,-3.3,False,6.2,2.0,0.0,False,7.6,True,False,False,False,False,False,False,False
2025-01-16,60614,-0.1,1.9,1018.6,2.7,False,6.3,6.5,0.0,False,5.8,True,False,False,False,False,False,False,False
2025-01-17,60614,2.8,2.9,1018.6,0.0,False,0.0,4.6,8.0,False,7.9,True,False,False,False,False,False,False,False
2025-01-18,60614,-2.6,-5.4,1019.1,0.6,False,0.0,4.4,0.0,False,6.1,False,False,False,False,False,False,False,False
2025-01-19,60614,0.6,3.2,1023.3,4.1,False,0.0,4.3,0.0,False,6.4,False,False,False,False,False,True,False,False
2025-01-20,60614,-0.8,-1.4,1019.5,-3.8,False,0.0,14.2,1.1,False,8.0,True,False,False,False,False,False,False,False
2025-01-21,60614,-6.0,-5.2,1024.4,4.9,False,0.0,16.7,0.0,False,6.9,True,False,False,False,False,False,False,False
2025-01-22,60614,-1.6,4.3,1022.2,-2.1,False,1.8,5.8,8.9,False,3.4,True,False,False,False,False,False,False,False
2025-01-23,60614,0.1,1.8,1023.0,0.7,False,0.4,13.1,0.0,False,5.8,True,False,False,False,False,False,False,False
2025-01-24,60614,5.7,5.5,1017.9,-5.1,True,3.1,6.4,0.0,False,3.9,True,False,False,False,False,False,False,False
2025-01-25,60614,-2.7,-8.4,1016.4,-1.5,False,0.0,3.5,12.8,False,8.1,False,False,False,False,False,False,False,False
2025-01-26,60614,1.3,4.0,1022.1,5.8,True,4.7,4.4,7.4,False,7.1,False,False,False,False,False,False,False,False
2025-01-27,60614,1.2,-0.1,1025.9,3.8,False,5.2,6.6,22.4,False,6.4,True,False,False,False,False,False,False,False
2025-01-28,60614,0.9,-0.3,1021.4,-4.5,False,0.1,15.4,2.5,False,4.8,True,False,False,False,False,False,False,False
2025-01-29,60614,6.0,5.1,1019.6,-1.9,False,0.0,7.7,22.2,False,6.0,True,False,False,False,False,False,False,False
2025-01-30,60614,-1.9,-7.8,1020.7,1.1,False,3.6,16.6,0.0,False,8.3,True,False,False,False,False,False,False,False
2025-01-31,60614,-10.6,-8.8,1022.0,1.3,False,0.0,6.5,3.1,False,7.8,True,False,False,False,False,False,False,False
2025-02-01,60614,3.5,14.1,1023.7,1.6,False,3.2,14.6,0.0,False,7.8,False,False,False,False,False,False,False,False
2025-02-02,60614,4.6,1.1,1021.8,-1.9,False,1.3,2.0,0.0,False,9.2,False,False,False,False,False,True,False,False
2025-02-03,60614,0.7,-3.9,1019.6,-2.1,False,0.0,5.1,3.2,False,7.5,True,False,False,False,False,False,False,False
2025-02-04,60614,2.5,1.9,1021.2,1.6,False,0.9,9.9,12.0,False,10.9,True,False,False,False,False,False,False,False
2025-02-05,60614,-4.8,-7.4,1021.2,-0.0,False,0.0,6.3,0.0,False,5.9,True,False,False,False,False,False,False,False
2025-02-06,60614,4.4,9.3,1019.7,-1.5,False,0.0,10.1,13.4,False,5.6,True,False,False,False,False,True,False,False
2025-02-07,60614,3.3,-1.2,1017.2,-2.6,False,3.0,17.7,24.9,False,8.1,True,False,False,False,False,False,False,False
2025-02-08,60614,-0.7,-3.9,1016.9,-0.2,False,7.5,5.6,0.0,False,9.7,False,False,False,False,False,False,False,False
2025-02-09,60614,-2.5,-1.8,1016.1,-0.9,False,3.5,18.2,0.0,False,4.6,False,False,False,False,False,False,False,False
2025-02-10,60614,5.0,7.5,1015.2,-0.9,False,2.0,11.1,0.0,False,4.9,True,False,False,False,False,False,False,False
2025-02-11,60614,1.9,-3.1,1016.4,1.2,False,0.6,9.6,7.4,False,8.7,True,False,False,False,False,False,False,False
2025-02-12,60614,2.5,0.7,1019.1,2.7,False,0.0,2.3,0.0,False,7.6,True,False,False,False,False,False,False,False
2025-02-13,60614,3.5,1.0,1016.9,-2.1,False,0.0,7.0,16.1,False,7.6,True,False,False,False,False,False,False,False
2025-02-14,60614,7.4,3.9,1018.7,1.7,False,0.1,2.0,13.1,False,7.8,True,False,False,False,False,False,False,False
2025-02-15,60614,6.2,-1.2,1017.8,-0.9,False,0.0,10.5,15.3,False,5.4,False,False,False,False,False,False,True,False
2025-02-16,60614,1.1,-5.1,1018.7,0.9,False,0.0,15.4,0.0,False,5.4,False,False,False,False,False,False,True,False
2025-02-17,60614,2.2,1.2,1024.4,5.7,True,0.0,9.9,0.7,False,11.3,True,False,False,False,False,False,False,False
2025-02-18,60614,1.1,-1.2,1029.1,4.7,False,0.0,4.2,16.6,False,8.0,True,False,False,False,False,False,False,False
2025-02-19,60614,5.6,4.5,1030.0,0.9,False,1.8,5.9,5.9,False,8.2,True,False,False,False,False,False,False,False
2025-02-20,60614,3.9,-1.7,1034.6,4.7,False,0.0,16.7,0.0,False,8.1,True,False,False,False,False,False,False,False
2025-02-21,60614,1.1,-2.8,1030.7,-3.9,False,2.2,5.1,1.8,False,7.0,True,False,False,False,False,False,False,False
2025-02-22,60614,6.0,4.9,1028.6,-2.1,False,0.8,6.7,0.0,False,7.0,False,False,False,False,False,False,False,False
2025-02-23,60614,6.3,0.3,1034.1,5.5,True,0.0,9.1,0.0,False,6.8,False,False,False,False,False,False,False,False
2025-02-24,60614,2.0,-4.4,1035.0,0.9,False,3.1,4.9,0.0,False,7.7,True,False,False,False,False,False,False,False
2025-02-25,60614,-0.1,-2.1,1033.8,-1.2,False,7.1,8.1,28.4,False,5.4,True,False,False,False,False,True,False,False
2025-02-26,60614,2.3,2.4,1032.4,-1.4,False,2.6,15.8,0.0,False,8.1,True,False,False,False,False,False,False,False
2025-02-27,60614,6.4,4.1,1032.1,-0.3,False,0.0,5.8,26.7,False,8.2,True,False,False,False,False,False,False,False
2025-02-28,60614,3.8,-2.6,1034.4,2.3,False,2.9,4.7,0.2,False,6.0,True,False,False,False,False,False,False,False
2025-03-01,60614,8.8,5.0,1035.0,0.6,False,1.7,4.5,4.4,False,8.2,False,False,False,False,False,False,False,False
2025-03-02,60614,9.1,0.3,1033.0,-2.0,False,0.0,11.4,2.2,False,9.2,False,False,False,False,False,False,False,False
2025-03-03,60614,3.2,-5.9,1034.6,1.6,False,11.3,2.0,0.0,False,6.5,True,False,False,False,False,False,False,False
2025-03-04,60614,8.0,4.8,1032.2,-2.4,False,0.0,8.6,0.0,False,5.2,True,False,False,False,False,False,False,False
2025-03-05,60614,5.2,-2.8,1029.1,-3.1,False,0.0,9.5,19.7,False,9.2,True,False,False,False,False,False,False,False
2025-03-06,60614,7.1,1.9,1029.2,0.1,False,5.1,3.0,14.3,False,8.2,True,False,False,False,True,False,False,False
2025-03-07,60614,0.3,-6.8,1035.0,5.8,True,1.8,4.1,0.0,False,7.3,True,False,False,False,True,False,False,False
2025-03-08,60614,1.0,0.7,1030.2,-4.8,False,0.0,5.4,0.0,False,9.1,False,False,False,False,True,False,False,False
2025-03-09,60614,6.6,5.6,1030.6,0.4,False,0.9,15.0,17.4,False,5.2,False,False,False,False,True,False,False,False
2025-03-10,60614,9.1,2.5,1025.4,-5.2,True,4.3,15.9,0.0,False,6.3,True,False,False,False,True,False,False,False
2025-03-11,60614,8.7,-0.5,1022.5,-2.9,False,1.7,17.1,0.0,False,7.2,True,False,False,False,True,False,False,False
2025-03-12,60614,11.6,2.9,1020.7,-1.8,False,0.0,9.0,0.0,False,7.7,True,False,False,False,True,False,False,False
2025-03-13,60614,10.1,-1.5,1021.7,0.9,False,0.0,9.3,0.0,False,9.4,True,False,False,False,False,False,False,False
2025-03-14,60614,6.8,-3.3,1021.1,-0.5,False,2.9,18.1,0.2,False,6.7,True,False,False,False,False,False,False,True
2025-03-15,60614,6.8,0.0,1023.4,2.3,False,0.0,7.3,1.9,False,6.0,False,False,False,False,False,False,False,True
2025-03-16,60614,9.8,3.0,1013.8,-9.7,True,5.0,22.7,0.0,False,9.5,False,False,False,False,False,False,False,True
2025-03-17,60614,12.0,2.1,1015.2,1.4,False,0.0,6.0,11.0,False,8.3,True,False,False,False,False,False,False,True
2025-03-18,60614,13.7,1.7,1016.6,1.4,False,1.1,9.7,0.4,False,7.6,True,False,False,False,False,False,False,True
2025-03-19,60614,11.1,-2.5,1013.2,-3.4,False,0.0,8.2,0.0,False,11.3,True,False,False,False,False,False,False,True
2025-03-20,60614,7.6,-3.5,1012.5,-0.7,False,7.1,15.5,0.4,False,9.5,True,False,False,False,False,False,False,True
2025-03-21,60614,11.2,3.6,1014.3,1.8,False,0.0,3.4,0.0,False,7.9,True,False,False,False,False,False,False,True
2025-03-22,60614,11.2,0.0,1010.3,-4.0,False,0.0,5.8,0.0,False,7.0,False,False,False,False,False,False,False,True
2025-03-23,60614,9.7,-1.5,1009.3,-1.0,False,0.0,8.1,0.0,False,10.4,False,False,False,False,False,False,False,False
2025-03-24,60614,4.5,-5.2,1016.6,7.3,True,1.4,15.8,0.0,False,8.1,True,False,True,False,False,False,False,False
2025-03-25,60614,9.6,5.1,1014.2,-2.5,False,0.0,3.0,1.3,False,8.2,False,True,True,False,False,False,False,False
2025-03-26,60614,10.4,0.9,1013.1,-1.1,False,0.0,9.3,5.1,False,9.6,False,True,True,False,False,False,False,False
2025-03-27,60614,15.6,5.2,1010.7,-2.4,False,5.4,7.9,16.4,False,8.1,False,True,False,False,False,False,False,False
2025-03-28,60614,11.1,-4.5,1014.5,3.8,False,2.0,8.2,0.0,False,7.0,False,True,False,False,False,False,False,False
2025-03-29,60614,12.8,1.7,1017.7,3.2,False,0.6,2.0,34.4,False,10.2,False,True,False,False,False,False,False,False
2025-03-30,60614,7.6,-5.3,1015.3,-2.4,False,0.0,10.7,0.0,False,8.7,False,True,False,False,False,False,False,False
2025-03-31,60614,11.5,3.9,1011.7,-3.6,False,0.3,8.1,4.8,False,11.3,False,True,False,False,False,False,False,False
2025-04-01,60614,10.7,-0.8,1006.8,-5.0,False,8.1,8.4,23.3,False,10.3,False,True,False,False,False,False,False,False
2025-04-02,60614,9.5,-1.2,1011.5,4.7,False,1.3,19.1,0.0,False,7.2,False,True,False,False,False,False,False,False
2025-04-03,60614,12.0,2.4,1016.3,4.9,False,0.0,16.2,32.3,False,9.1,False,True,False,False,False,False,False,False
2025-04-04,60614,11.4,-0.6,1018.8,2.5,False,0.0,3.6,0.5,False,9.5,False,True,False,False,False,False,False,False
2025-04-05,60614,17.2,5.9,1020.9,2.1,False,2.5,10.3,0.0,False,9.7,False,True,True,False,False,False,False,False
2025-04-06,60614,17.6,0.4,1023.5,2.6,False,0.0,6.0,0.0,False,12.1,False,False,True,False,False,False,False,False
2025-04-07,60614,15.7,-2.0,1022.6,-0.9,False,0.0,6.3,0.0,False,8.3,True,False,True,False,False,False,False,False
2025-04-08,60614,16.7,1.0,1024.8,2.3,False,0.0,14.2,5.6,False,9.1,True,False,False,False,False,False,False,False
2025-04-09,60614,13.0,-3.7,1026.5,1.6,False,15.6,2.4,25.3,False,10.0,True,False,False,False,False,False,False,False
2025-04-10,60614,20.6,7.6,1028.3,1.9,False,0.0,31.9,0.0,False,8.3,True,False,False,False,False,False,False,False
2025-04-11,60614,8.0,-12.6,1028.1,-0.3,False,0.0,3.2,0.0,False,9.6,True,False,False,False,False,False,False,False
2025-04-12,60614,16.0,8.0,1029.8,1.8,False,0.0,2.9,0.0,False,10.4,False,False,False,False,False,False,False,False
2025-04-13,60614,11.0,-5.0,1031.0,1.2,False,1.4,5.9,10.9,False,9.7,False,False,False,False,False,False,False,False
2025-04-14,60614,21.0,10.0,1034.6,3.6,False,1.2,7.4,17.0,False,9.9,True,False,False,False,False,False,False,False
2025-04-15,60614,12.1,-8.9,1035.0,0.4,False,0.0,7.6,0.0,False,10.2,True,False,False,False,False,False,False,False
2025-04-16,60614,11.0,-1.2,1032.8,-2.2,False,0.0,8.3,3.6,False,12.4,True,False,False,False,False,False,False,False
2025-04-17,60614,15.2,4.3,1035.0,2.2,False,0.4,7.4,0.0,False,12.0,True,False,False,False,False,False,False,False
2025-04-18,60614,17.1,1.8,1032.8,-2.2,False,0.0,22.0,5.4,False,10.6,True,False,False,False,False,False,True,False
2025-04-19,60614,13.7,-3.3,1032.5,-0.2,False,1.4,6.2,0.0,False,10.1,False,False,False,False,False,False,False,False
2025-04-20,60614,11.1,-2.7,1034.6,2.1,False,0.0,6.9,29.2,False,10.7,False,False,False,False,False,False,False,False
2025-04-21,60614,20.4,9.3,1034.0,-0.6,False,1.8,15.1,15.8,False,9.5,True,False,False,False,False,False,False,False
2025-04-22,60614,20.3,-0.1,1032.2,-1.8,False,0.0,3.0,0.0,False,11.8,True,False,False,False,False,True,False,True
2025-04-23,60614,21.1,0.8,1027.8,-4.4,False,0.7,8.5,30.2,False,12.1,True,False,False,False,False,False,False,True
2025-04-24,60614,11.9,-9.2,1035.0,7.2,True,1.0,2.0,0.0,False,9.2,True,False,False,False,False,False,False,True
2025-04-25,60614,15.6,3.7,1035.0,0.0,False,0.0,6.4,5.8,False,9.8,True,False,False,False,False,False,False,True
2025-04-26,60614,19.3,3.6,1032.2,-2.8,False,1.6,5.9,1.3,False,10.0,False,False,False,False,False,True,False,True
2025-04-27,60614,15.8,-3.5,1035.0,2.8,False,1.0,12.1,25.2,False,12.7,False,False,False,False,False,False,False,True
2025-04-28,60614,21.0,5.2,1033.0,-2.0,False,2.7,11.0,9.5,False,8.9,True,False,False,False,False,True,False,True
2025-04-29,60614,19.0,-2.0,1032.3,-0.6,False,0.0,2.0,18.5,False,11.1,True,False,False,False,False,False,False,True
2025-04-30,60614,18.7,-0.4,1032.6,0.3,False,0.4,26.0,10.1,False,13.7,True,False,False,False,False,False,False,True
2025-05-01,60614,15.6,-3.1,1028.9,-3.7,False,0.0,5.0,31.9,False,11.9,True,False,False,False,False,False,False,False
2025-05-02,60614,20.6,5.0,1033.1,4.2,False,1.9,9.1,31.1,False,13.2,True,False,False,False,False,False,True,False
2025-05-03,60614,17.6,-3.0,1031.8,-1.3,False,3.6,10.6,31.3,False,11.1,False,False,False,False,False,False,False,False
2025-05-04,60614,16.6,-1.1,1031.3,-0.6,False,0.1,22.7,21.5,False,9.0,False,False,False,False,False,False,False,False
2025-05-05,60614,23.3,6.7,1026.4,-4.8,False,0.0,3.1,28.9,False,12.6,True,False,False,False,False,False,False,False
2025-05-06,60614,16.6,-6.7,1027.2,0.7,False,0.0,8.5,18.3,False,12.7,True,False,False,False,False,False,False,False
2025-05-07,60614,20.5,3.9,1025.9,-1.3,False,0.0,16.4,20.0,False,10.2,True,False,False,False,False,True,False,False
2025-05-08,60614,21.0,0.5,1026.2,0.3,False,5.4,4.0,0.3,False,8.3,True,False,False,False,False,False,False,False
2025-05-09,60614,20.0,-1.0,1027.5,1.3,False,1.2,8.3,31.2,False,9.3,True,False,False,False,False,False,False,False
2025-05-10,60614,23.4,3.4,1032.8,5.3,True,0.0,2.1,12.5,False,11.8,False,False,False,False,False,False,False,False
2025-05-11,60614,21.5,-1.9,1033.5,0.7,False,0.0,3.3,16.2,False,11.0,False,False,False,False,False,False,False,False
2025-05-12,60614,18.6,-2.9,1027.1,-6.4,True,0.0,9.3,20.9,False,9.9,True,False,False,False,False,False,False,False
2025-05-13,60614,14.3,-4.3,1028.1,1.0,False,0.0,7.5,15.0,False,10.0,True,False,False,False,False,False,True,False
2025-05-14,60614,14.6,0.3,1029.3,1.2,False,0.0,4.6,14.9,False,13.0,True,False,False,False,False,False,False,False
2025-05-15,60614,20.5,5.9,1030.3,1.0,False,0.5,5.7,45.3,False,9.6,True,False,False,False,False,False,False,False
2025-05-16,60614,25.5,5.0,1035.0,4.7,False,2.0,15.7,41.6,False,12.1,True,False,False,False,False,False,False,False
2025-05-17,60614,23.0,-2.5,1034.9,-0.1,False,1.2,2.0,32.2,False,9.6,False,False,False,False,False,True,False,False
2025-05-18,60614,18.4,-4.6,1034.9,0.0,False,0.0,16.3,17.2,False,7.8,False,False,False,False,False,False,False,False
2025-05-19,60614,20.8,2.4,1035.0,0.1,False,0.0,7.7,26.1,False,12.2,True,False,False,False,False,False,False,False
2025-05-20,60614,24.7,3.9,1035.0,0.0,False,0.0,28.4,51.9,False,10.4,True,False,False,False,False,False,False,False
2025-05-21,60614,19.7,-5.0,1028.5,-6.5,True,0.0,2.5,18.5,False,14.3,True,False,False,False,False,False,False,False
2025-05-22,60614,17.4,-2.3,1033.2,4.6,False,0.0,4.6,22.1,False,9.7,True,False,False,False,False,False,False,False
2025-05-23,60614,24.1,6.7,1034.1,0.9,False,3.2,2.0,42.3,False,11.7,True,False,False,False,False,False,False,False
2025-05-24,60614,19.1,-5.0,1031.7,-2.3,False,5.1,6.7,27.7,False,9.6,False,False,False,False,False,False,False,False
2025-05-25,60614,19.6,0.5,1035.0,3.3,False,20.2,9.7,15.2,False,9.8,False,False,False,False,False,False,False,False
2025-05-26,60614,23.8,4.2,1035.0,0.0,False,2.0,3.4,54.7,False,10.9,True,False,False,False,False,False,False,False
2025-05-27,60614,20.8,-3.0,1034.6,-0.4,False,1.4,2.0,27.7,False,9.6,True,False,False,False,False,False,False,False
2025-05-28,60614,23.5,2.7,1035.0,0.4,False,1.1,6.3,45.8,False,11.5,True,False,False,False,False,False,False,False
2025-05-29,60614,19.2,-4.3,1030.4,-4.6,False,2.4,10.9,42.3,False,13.2,True,False,False,False,False,False,True,False
2025-05-30,60614,16.7,-2.5,1026.5,-4.0,False,0.0,17.4,30.8,False,10.9,True,False,False,False,False,False,False,False
2025-05-31,60614,17.4,0.7,1029.7,3.3,False,0.0,29.4,57.5,False,13.9,False,False,False,False,False,False,False,False
2025-06-01,60614,18.6,1.1,1027.0,-2.7,False,1.3,6.8,66.5,False,10.9,False,False,False,False,False,False,False,False
2025-06-02,60614,20.6,2.0,1025.9,-1.1,False,0.0,6.6,42.3,False,12.9,True,False,False,False,False,False,False,False
2025-06-03,60614,20.8,0.1,1029.0,3.0,False,0.5,6.9,37.8,False,11.7,True,False,False,False,False,False,False,False
2025-06-04,60614,19.9,-0.9,1031.2,2.3,False,4.8,20.8,48.6,False,8.5,True,False,False,False,False,False,False,False
2025-06-05,60614,18.6,-1.2,1032.2,1.0,False,0.2,3.5,49.8,False,10.5,True,False,False,False,False,False,False,False
2025-06-06,60614,24.1,5.5,1034.8,2.5,False,1.8,13.7,44.4,False,10.0,True,False,False,False,False,False,False,False
2025-06-07,60614,22.1,-2.0,1033.4,-1.4,False,0.0,2.0,45.8,False,10.3,False,False,False,False,False,False,False,False
2025-06-08,60614,24.5,2.5,1030.0,-3.5,False,1.6,6.2,36.9,False,14.1,False,False,False,False,False,False,False,False
2025-06-09,60614,24.6,0.1,1030.6,0.6,False,0.2,13.0,46.9,False,11.0,True,False,False,False,False,False,False,False
2025-06-10,60614,17.9,-6.8,1034.6,4.0,False,0.0,5.5,57.6,False,14.9,True,False,False,False,False,False,False,False
2025-06-11,60614,20.9,3.0,1035.0,0.4,False,1.6,20.8,34.0,False,11.2,True,False,False,False,False,False,False,False
2025-06-12,60614,21.2,0.3,1035.0,0.0,False,3.8,2.6,46.4,False,9.9,True,False,False,False,False,False,False,False
2025-06-13,60614,18.6,-2.6,1033.3,-1.7,False,0.0,10.9,40.3,False,11.2,True,False,False,False,False,False,False,False
2025-06-14,60614,25.1,6.5,1029.9,-3.5,False,0.0,4.1,44.2,False,14.6,False,False,True,False,False,False,False,False
2025-06-15,60614,18.0,-7.1,1025.5,-4.4,False,0.3,4.6,42.6,False,9.5,False,False,True,False,False,False,False,False
2025-06-16,60614,17.9,-0.1,1024.4,-1.1,False,0.0,3.4,27.5,False,13.3,True,False,True,False,False,False,True,False
2025-06-17,60614,25.4,7.5,1023.4,-1.0,False,2.6,16.6,37.7,False,11.3,True,False,False,False,False,False,False,False
2025-06-18,60614,23.8,-1.6,1025.8,2.3,False,0.5,9.1,31.8,False,10.5,True,False,False,False,False,False,False,False
2025-06-19,60614,24.9,1.1,1028.0,2.2,False,0.0,9.0,51.6,False,12.7,True,False,False,False,False,False,False,False
2025-06-20,60614,18.9,-6.0,1031.4,3.3,False,1.8,2.0,48.0,False,13.0,True,False,False,False,False,False,False,False
2025-06-21,60614,22.6,3.7,1027.3,-4.1,False,0.0,9.7,55.2,False,11.9,False,False,False,False,False,False,False,False
2025-06-22,60614,20.8,-1.8,1027.9,0.6,False,2.2,3.4,40.1,False,13.3,False,False,False,False,False,False,False,False
2025-06-23,60614,30.5,9.7,1032.2,4.4,False,0.0,12.2,28.9,False,12.0,True,False,False,False,False,False,False,False
2025-06-24,60614,20.3,-10.3,1032.8,0.6,False,0.0,6.0,37.8,False,12.4,True,False,False,False,False,False,False,False
2025-06-25,60614,24.0,3.7,1035.0,2.2,False,2.8,2.6,37.3,False,11.6,True,False,False,False,False,False,False,False
2025-06-26,60614,24.3,0.3,1035.0,0.0,False,0.0,5.4,69.4,False,11.7,True,False,False,False,False,False,False,False
2025-06-27,60614,22.4,-1.9,1035.0,0.0,False,3.6,6.6,30.2,False,10.6,True,False,False,False,False,False,False,False
2025-06-28,60614,24.5,2.2,1033.3,-1.7,False,0.0,8.9,43.4,False,10.8,False,False,False,False,False,False,False,False
2025-06-29,60614,21.7,-2.8,1031.2,-2.1,False,0.0,7.8,48.2,False,11.6,False,False,False,False,False,False,False,False
2025-06-30,60614,23.5,1.8,1035.0,3.8,False,1.2,18.7,30.0,False,11.4,True,False,False,False,False,False,False,False
2025-07-01,60614,25.4,1.9,1027.4,-7.6,True,0.4,8.6,58.0,False,12.2,False,True,False,False,False,False,False,False
2025-07-02,60614,23.0,-2.4,1023.0,-4.4,False,0.3,2.0,66.3,False,10.1,False,True,False,False,False,False,False,False
2025-07-03,60614,20.4,-2.7,1024.2,1.2,False,4.3,10.6,62.8,False,9.8,False,True,False,False,False,False,False,False
2025-07-04,60614,26.3,6.0,1023.7,-0.5,False,5.2,2.8,49.9,False,12.7,False,True,False,True,False,False,False,False
2025-07-05,60614,21.5,-4.8,1023.4,-0.3,False,3.0,11.2,51.5,False,11.9,False,True,False,False,False,False,False,False
2025-07-06,60614,19.0,-2.5,1026.1,2.7,False,2.4,4.7,54.0,False,13.0,False,True,False,False,False,False,False,False
2025-07-07,60614,21.6,2.5,1024.6,-1.5,False,5.4,2.7,58.1,False,14.3,False,True,False,False,False,False,False,False
2025-07-08,60614,23.7,2.1,1024.5,-0.1,False,1.5,6.2,47.3,False,7.8,False,True,False,False,False,False,False,False
2025-07-09,60614,25.0,1.3,1028.7,4.2,False,6.8,16.1,66.3,False,11.0,False,True,False,False,False,False,True,False
2025-07-10,60614,21.4,-3.6,1033.4,4.7,False,0.0,6.8,54.8,False,12.8,False,True,False,False,False,True,False,False
2025-07-11,60614,25.4,4.0,1028.4,-4.9,False,0.6,2.0,61.7,False,11.8,False,True,False,False,False,False,False,False
2025-07-12,60614,21.4,-4.0,1027.8,-0.6,False,0.0,6.5,79.2,True,11.4,False,True,False,False,False,True,True,False
2025-07-13,60614,26.4,5.1,1022.9,-4.9,False,3.8,5.5,40.1,False,11.7,False,True,False,False,False,False,False,False
2025-07-14,60614,26.2,-0.2,1023.4,0.5,False,0.0,3.2,45.7,False,12.0,False,True,False,False,False,True,False,False
2025-07-15,60614,20.9,-5.3,1019.9,-3.5,False,0.0,15.5,46.9,False,12.7,False,True,False,False,False,False,False,False
2025-07-16,60614,22.5,1.6,1022.6,2.7,False,1.1,3.6,52.7,False,11.3,False,True,False,False,False,False,False,False
2025-07-17,60614,21.4,-1.1,1024.8,2.2,False,0.0,3.5,44.6,False,10.8,False,True,False,False,False,False,True,False
2025-07-18,60614,22.1,0.7,1024.4,-0.5,False,0.0,9.1,44.5,False,9.9,False,True,False,False,False,False,False,False
2025-07-19,60614,17.1,-5.0,1026.3,2.0,False,3.6,10.3,41.7,False,10.3,False,True,False,False,False,False,False,False
2025-07-20,60614,19.0,1.9,1025.3,-1.0,False,0.9,2.2,63.8,False,11.3,False,True,False,False,False,True,False,False
2025-07-21,60614,21.0,2.0,1023.7,-1.6,False,0.0,2.8,22.6,False,13.3,False,True,False,False,False,False,False,False
2025-07-22,60614,21.7,0.7,1025.4,1.6,False,0.0,8.9,34.9,False,11.4,False,True,False,False,False,False,False,False
2025-07-23,60614,21.3,-0.4,1023.2,-2.1,False,3.3,7.4,52.1,False,11.1,False,True,False,False,False,False,False,False
2025-07-24,60614,18.9,-2.4,1024.9,1.7,False,1.7,15.3,64.9,False,12.7,False,True,False,False,False,False,False,False
2025-07-25,60614,20.0,1.1,1028.6,3.7,False,0.0,10.0,71.4,False,10.3,False,True,False,False,False,False,False,False
2025-07-26,60614,12.5,-7.5,1025.3,-3.3,False,3.5,4.9,48.5,False,9.6,False,True,False,False,False,False,False,False
2025-07-27,60614,20.5,8.0,1021.9,-3.4,False,2.0,5.9,41.3,False,9.8,False,True,False,False,False,False,False,False
2025-07-28,60614,17.9,-2.6,1015.5,-6.4,True,0.4,12.7,46.1,False,13.1,False,True,False,False,False,True,False,False
2025-07-29,60614,17.4,-0.5,1017.2,1.7,False,0.0,5.5,56.4,False,11.1,False,True,False,False,False,False,False,False
2025-07-30,60614,21.1,3.6,1016.0,-1.2,False,0.5,13.5,45.2,False,11.5,False,True,False,False,False,False,True,False
2025-07-31,60614,22.8,1.7,1019.8,3.8,False,4.0,16.6,55.1,False,12.3,False,True,False,False,False,False,False,False
2025-08-01,60614,20.9,-1.9,1025.7,5.9,True,0.0,5.9,42.1,False,8.3,False,True,False,False,False,False,False,False
2025-08-02,60614,19.4,-1.5,1021.4,-4.3,False,2.2,3.4,48.5,False,9.7,False,True,False,False,False,False,False,False
2025-08-03,60614,21.2,1.8,1019.0,-2.5,False,0.0,6.8,63.4,False,9.6,False,True,False,False,False,False,False,False
2025-08-04,60614,24.5,3.4,1016.0,-3.0,False,1.8,8.8,36.4,False,11.0,False,True,False,False,False,False,False,False
2025-08-05,60614,23.0,-1.6,1014.3,-1.7,False,1.0,18.7,41.6,False,12.2,False,True,False,False,False,False,False,False
